"time","tempDegC_mix02_1","tempDegC_mix02_2","tempDegC_mix02_3","tempDegC_mix02_4","tempDegC_mix02_5","tempDegC_mix02_6","tempDegC_mix02_7","tempDegC_mix02_8","tempDegC_mix02_9","tempDegC_mix02_10","tempDegC_mix02_11","tempDegC_mix02_12","tempDegC_mix02_13","tempDegC_mix02_14","tempDegC_mix02_15","tempDegC_mix02_16","tempDegC_mix02_17","tempDegC_mix02_18","tempDegC_mix02_19","tempDegC_mix02_20","tempDegC_mix02_21","tempDegC_mix02_22","tempDegC_mix02_23","tempDegC_mix02_24","tempDegC_mix02_25"
2009-06-05 08:00:00,11.409109268326,11.3387516467765,11.276044308079,11.208431334541,11.1324317240336,11.0509999522833,10.9693571028784,10.8932071136941,10.8148677413563,10.631207608185,10.4922900071925,10.4922900071925,9.56625515550951,9.13191711550394,8.70241378662904,8.24055590475624,7.75703800396961,7.26075706133055,6.75625293223054,6.24569805986302,5.73050004755875,5.21192328061026,4.69113194585852,4.16862795013536,3.64503161479924
2009-06-05 09:00:00,11.5987382487616,11.4620369425867,11.3542617400968,11.2580844785405,11.1661433852752,11.0776263577588,10.9932375869387,10.9060548203802,10.777982287267,10.6516902061638,10.5559872664426,10.5559872664426,9.60349663408572,9.13525284880156,8.70247119316979,8.24083333670634,7.75753222745181,7.26125680665807,6.75665292109294,6.24599569549106,5.73073249142121,5.21212628395782,4.6913287207429,4.16883952328166,3.64530348923992
2009-06-05 10:00:00,11.8009893538066,11.6083429693719,11.456982305183,11.3296645846235,11.2175090035629,11.1162643254903,11.0183005813911,10.9063101624818,10.7882985201226,10.6855398530253,10.6043909352406,10.6043909352406,9.63977809216651,9.14125004286255,8.70317657492913,8.24142563427167,7.758259320507,7.26194461340978,6.75720778600981,6.2464192382556,5.73106534157243,5.21240848431628,4.69158845634622,4.16910465657774,3.64562286399737
2009-06-05 11:00:00,12.0094157322123,11.7688709357644,11.5771246727617,11.4183887021308,11.2829579325045,11.1624123009191,11.0446194206809,10.9262706278595,10.8151615064815,10.7223245547089,10.6470447653449,10.1773637418312,10.1773637418312,9.14943186174157,8.70460493338413,8.24231593729626,7.75919457818357,7.2627999027721,6.75790108874375,6.24695589684804,5.73148881431379,5.21276252224207,4.69190581916372,4.16941892048938,3.6459848586005
2009-06-05 12:00:00,12.1985243651443,11.9248956558866,11.7008725750702,11.5138664592858,11.3541825418168,11.2123527192052,11.0806258721797,10.9580582106964,10.8492058300326,10.7436227512537,10.5033502949445,10.3255619668303,10.3255619668303,9.19396457277236,8.70650742849259,8.24327465737078,7.76014173643958,7.26366619090456,6.75860925336091,6.24750842759753,5.73192656202508,5.21312858330275,4.69223403191299,4.16974516419703,3.64635202938266
2009-06-05 13:00:00,12.3616496597387,12.0680229889896,11.8202134535429,11.6091885044634,11.4270747598472,11.2672677583094,11.1242884670414,10.9959041024326,10.872380623895,10.7004103282979,10.5336920931149,10.4116270957822,9.84434150227123,9.84434150227123,8.71127818219398,8.244229264531,7.76102774323631,7.26448296348647,6.75928404703583,6.2480387714665,5.73234871939641,5.21348332698021,4.69255490289453,4.17006774822574,3.64670978871909
2009-06-05 14:00:00,12.4890677179044,12.189300854038,11.9272050586798,11.6983398513969,11.4986357812029,11.324564568397,11.1709123110349,11.0281678209072,10.8729672915938,10.7146375556732,10.5585377835829,10.2524653477868,10.0315970954119,10.0315970954119,8.7612079555182,8.24527249060768,7.76176892869313,7.26518044955952,6.75986970746778,6.24850283631864,5.73272059171271,5.21379953642268,4.69284695151514,4.17036849254351,3.64704120770547
2009-06-05 15:00:00,12.5808669698212,12.2854909086853,12.0177322573233,11.7779536294627,11.5660250946241,11.3804518911779,11.213533504067,11.0515707668894,10.8912360353094,10.72798619972,10.5040781495229,10.2920982181254,10.1411167443275,10.1411167443275,8.81472263596167,8.24960719854898,7.76233276450401,7.26571773357132,6.76033295454704,6.24887415164305,5.73302130346439,5.21406079872843,4.69309704317516,4.17063576099808,3.64733618071619
2009-06-05 16:00:00,12.6133904414303,12.3411033063043,12.0810960329863,11.8402480914664,11.6226438540217,11.4279952914646,11.2484100596535,11.0771507453379,10.9073614823049,10.7150751769553,10.5154363560925,10.3459027049285,10.3459027049285,10.0882614412859,8.86602517032405,8.25678246924391,7.76282703844571,7.26597237274387,6.76057502952052,6.24907447138591,5.73318905438101,5.21421832089026,4.69326635018836,4.17083781603029,3.64756448200014
2009-06-05 17:00:00,12.5917042044984,12.3552118279913,12.1143424654447,11.8815184502039,11.6642451446165,11.4644072471168,11.2779066468265,11.0980058189984,10.9129010524747,10.7235422488101,10.5532127460509,10.5532127460509,10.3273288614807,10.0482654149094,8.90572980494514,8.2661398298042,7.7634275347195,7.26594312343043,6.76057638024443,6.24908782229537,5.73321107089253,5.21426185905976,4.69334635918845,4.17096637364112,3.64772010385529
2009-06-05 18:00:00,12.5142354004181,12.325313123182,12.1141586426851,11.8979030263567,11.6875171485952,11.4883795884901,11.2982665058041,11.1104737112728,10.923486364595,10.7560732561721,10.7560732561721,10.5355303351786,10.3241743507049,10.0106548655372,8.93712586325485,8.27642569196372,7.76421028074314,7.26562366898712,6.76030522913877,6.24888702789381,5.73306566943522,5.21417407188561,4.69332281925697,4.17100904148344,3.6477926529852
2009-06-05 19:00:00,12.4006602521749,12.2629184594977,12.08699998399,11.893031691684,11.6949661235428,11.5006516762482,11.3098417304717,11.1218094392454,10.9545814910879,10.9545814910879,10.7381431558723,10.5367180623685,10.3169333129218,9.97619718143828,8.96219862207766,8.28712639113933,7.76537282444591,7.26519362401351,6.75987566748154,6.24855820662461,5.73282049702443,5.21400813957751,4.69323716459856,4.17099757582885,3.64781589760545
2009-06-05 20:00:00,12.2754878503801,12.183301064769,12.0421186052693,11.8724936339129,11.689591948547,11.5030318448058,11.3170464377557,11.1504263611877,11.0460758746434,11.0460758746434,10.7394739540811,10.5351816621717,10.308309118461,9.94469243721012,8.98241391146233,8.29793141614383,7.76701984348907,7.26479995481412,6.75938235848302,6.2481705684927,5.73252964328847,5.2138066067188,4.69312247528176,4.17095851986501,3.64781682266934
2009-06-05 21:00:00,12.1524937514268,12.0976921846232,11.9876987739241,11.8417203304459,11.6749882724841,11.4998758991692,11.3319445532034,11.1987163428024,11.1135335534506,11.1135335534506,10.7483204193582,10.5332972908016,10.2988012877045,9.91602086266063,8.99885761301024,8.30866090599036,7.76919708895942,7.26455833936871,6.75890366748835,6.24777966427206,5.73223607684216,5.21360324378149,4.69300511491045,4.17091376492535,3.64781682266934
2009-06-05 22:00:00,12.0401937169834,12.0130742602014,11.928903592617,11.8043358455309,11.6547506609659,11.4977550023414,11.3539928765226,11.241757782922,11.1673931439289,11.1673931439289,10.7610189966795,10.5316953451611,10.2887035173374,9.88988280397489,9.01223008006268,8.31911343483292,7.77183221855788,7.26449188674826,6.75845290058735,6.24738959744987,5.7319417015587,5.21339930903469,4.69288595970755,4.17086527999432,3.64781682266934
2009-06-05 23:00:00,11.9305285910248,11.9277781372616,11.8666552230153,11.7626643176019,11.6328609866304,11.4974269631643,11.3744528658105,11.2778738686158,11.2114506602063,11.2114506602063,10.7755742363095,10.5305891191689,10.2782652831599,9.86600360742892,9.02307293852602,8.3291576866591,7.7748458486488,7.26461140198435,6.75804043310155,6.24700277028328,5.73164671797231,5.21319461623082,4.69276491444324,4.17081382367067,3.64781682266934
2009-06-06 00:00:00,11.8168598581234,11.8387852354852,11.8005489037799,11.7182510698551,11.6101576902981,11.4957641596426,11.3908956149794,11.3073268682782,11.2475415893905,11.0264991679493,11.0264991679493,10.5300068159221,10.2676916433049,9.84414032625272,9.03181768752886,8.33871419233287,7.77816200938897,7.26492033441771,6.7576759939358,6.24662213179035,5.73135152036758,5.21298903993276,4.69264198593895,4.17075993859133,3.64781682266934
2009-06-06 01:00:00,11.7104499083597,11.750972826091,11.7337251047712,11.6729549757498,11.5862303725847,11.491472923618,11.4027336584979,11.3202743129217,11.1913606965617,11.0975164920847,11.0975164920847,10.5484452282445,10.2571442410298,9.82407844750198,9.03881312071101,8.34773896318271,7.78171109222744,7.26541618839711,6.75736818625413,6.24625103216748,5.731056720467,5.21278253784204,4.69251723508154,4.17070402304279,3.64781682266934
2009-06-06 02:00:00,11.6078607973769,11.6647986002631,11.6672719595026,11.627179829091,11.5607144776295,11.4834231773156,11.4011011830516,11.3003463091495,11.2075021929107,11.1394244256153,11.1394244256153,10.5678419844055,10.2479504456297,9.80562871339094,9.04434441338547,8.3562123490865,7.78543112185019,7.26609191550329,6.75712419955726,6.24589306134789,5.73076315286099,5.21257516426239,4.69239075410455,4.17064637680271,3.64781682266934
2009-06-06 03:00:00,11.5123721697672,11.5776012333943,11.5989392546113,11.579579704818,11.5319343483717,11.4665915541717,11.3855236685786,11.2999195922356,11.226050667161,11.1689607151291,11.1689607151291,10.5860286244165,10.2400762761534,9.7886881412012,9.04864684482016,8.36413137059393,7.78926803710682,7.26693716723484,6.75694967797033,6.24555189111602,5.73047186352603,5.21236707799155,4.69226265798935,4.17058723176786,3.64781682266934
2009-06-06 04:00:00,11.4378589177477,11.5022029884872,11.5332641606752,11.5309197784637,11.4982950263103,11.4425830527758,11.3733683923029,11.3022851541612,11.2409572178962,11.1907974479712,11.1907974479712,10.6025804578112,10.2333495228858,9.77316284145584,9.05191969953666,8.37150438723842,7.79317541290468,7.26793935932382,6.75684870649414,6.24523113320099,5.7301840846859,5.21215854554364,4.69213308315402,4.17052677304609,3.64781682266934
2009-06-06 05:00:00,11.4035341449867,11.4522337025766,11.4788817799234,11.4864279049338,11.4649215778844,11.4205493989113,11.3637974586672,11.3048168963147,11.2528337527732,11.2077290750241,11.2077290750241,10.6179364291545,10.2279781588849,9.75926680595673,9.05457679956128,8.37854127973837,7.79726767586818,7.26920665303663,6.75692084541761,6.24501121652668,5.72996234015458,5.21199848947103,4.69204074149294,4.17049576724086,3.6478474572609
2009-06-06 06:00:00,11.4014457390123,11.4319695723141,11.4494012640796,11.4568442683817,11.4406084253055,11.4046420654747,11.3576899761015,11.3079855245299,11.2629781104852,11.2216137294652,11.2216137294652,10.6324369534685,10.224022892981,9.74708339146159,9.05690315949094,8.38537470080523,7.8016003834583,7.27079497751615,6.75722353896848,6.24494007521807,5.72984379331301,5.21191582065438,4.69200845402015,4.17051320423455,3.64792652905496
2009-06-06 07:00:00,11.4445509193905,11.447593173028,11.4494811462775,11.4477376694999,11.4298450605806,11.3974038691889,11.3564120693147,11.3128933563992,11.2726566516091,11.2338498757566,11.2338498757566,10.6462563339103,10.2213952479255,9.73656102165599,9.0590549057556,8.39205518541699,7.80616683946005,7.27270625425418,6.75777034177748,6.24503147658846,5.72983886805334,5.21191829938357,4.69204234165121,4.17058493884852,3.64805834187231
2009-06-06 08:00:00,11.517335615529,11.4954969063224,11.480266434554,11.4618765215336,11.4353539893545,11.4009698671039,11.3616380708478,11.3210268030299,11.2833154515555,11.2458518768579,11.2458518768579,10.659619577567,10.2200403274808,9.72765944774747,9.06117774960381,8.39864158236531,7.81097021393779,7.27494651187667,6.75857687326046,6.24530130458596,5.72996002691803,5.21201539000661,4.69214996674848,4.17071765983716,3.64824820615674
2009-06-06 09:00:00,11.5839228741703,11.544021666744,11.5120421211154,11.4807965737482,11.4465985479802,11.4090590301813,11.3695045813615,11.330011010903,11.2935485576958,11.2568657292243,10.9739161900791,10.9739161900791,10.2190141438859,9.71961767065985,9.06282614764851,8.40473605018233,7.81565383188424,7.27723257035505,6.75942742217681,6.24558173249932,5.73007392571979,5.21210067850147,4.69224674041751,4.1708445757525,3.6484279667885
2009-06-06 10:00:00,11.6676178566581,11.6043297513192,11.5538290316874,11.5089484067364,11.4658768242235,11.4234616614644,11.3817737199817,11.3416626194501,11.2939813394868,11.1593737758843,11.0532450500038,10.6591411929869,10.6591411929869,9.7127313973268,9.06437907944636,8.41060792735402,7.82039485100896,7.2797031952731,6.76044036217886,6.24597064902743,5.73025871439301,5.21223591893704,4.69238179282198,4.1710030929764,3.64863630910407
2009-06-06 11:00:00,11.7624598815544,11.67522052866,11.6054543883563,11.5459741184224,11.492718414549,11.4438561104575,11.3976771543329,11.3461323274593,11.2593448352519,11.1528425385441,10.9414121941717,10.7854820929223,10.7854820929223,9.73204869515189,9.06589424663662,8.41628008392894,7.82517802575745,7.2823425510881,6.76160997289422,6.24646735627774,5.73051445519544,5.21242097029835,4.69255476647678,4.17119291042899,3.64887244156521
2009-06-06 12:00:00,11.7881585829464,11.7086405452179,11.636795426338,11.5720603317254,11.5134895096097,11.4596781645959,11.4046840428707,11.3346005104369,11.2433947294326,11.1011975749645,10.9597460857884,10.8542369477511,10.3217890618112,10.3217890618112,9.06804051285164,8.42106832896271,7.82942815975164,7.28468741937762,6.76257296079679,6.24678624127643,5.730614454019,5.21247512671094,4.69262149434276,4.17129905757006,3.64902089415337
2009-06-06 13:00:00,11.8083866994281,11.7335306637588,11.6618449077038,11.5947080777176,11.5322567148896,11.4718321791157,11.4059164123142,11.325904650528,11.2179330105104,11.0962445670706,10.9684237320883,10.6913709725301,10.4874127361292,10.4874127361292,9.10558895212874,8.42559192697314,7.83353172728765,7.28703915472486,6.76357357561316,6.24712520295567,5.73071708003943,5.21252421812071,4.69268191871094,4.17139777097355,3.64916152072762
2009-06-06 14:00:00,11.8195714819067,11.7506176287133,11.6810142880908,11.6130836506498,11.5469513500058,11.4797583908832,11.4051990587898,11.3146405510688,11.2092726362461,11.088492289781,10.9005076878453,10.7149434720609,10.5784912346888,10.5784912346888,9.14779915280163,8.43219817814579,7.83748013008553,7.28937841935191,6.76459990982816,6.24747809684098,5.73081846611848,5.21256514334665,4.69273291537426,4.17148663938868,3.64929180948484
2009-06-06 15:00:00,11.8494997552224,11.7767806694777,11.704519978222,11.6331361404972,11.5617846141783,11.4875602543462,11.4048920875598,11.3105834010335,11.2011886083419,11.0572426884557,10.8953570635422,10.7520783402217,10.6414886611578,10.6414886611578,9.19002396770801,8.44114349444652,7.8416464023493,7.29185640216034,6.76577476048494,6.2479460059057,5.7310003804622,5.21266313978812,4.69282605229694,4.1716066916726,3.6494528289524
2009-06-06 16:00:00,11.8471993858653,11.7849653410017,11.7167680807548,11.6452645010275,11.5707165509747,11.4914013126883,11.4042123123953,11.3049026006466,11.1846809575377,11.0467019578511,10.9069436608084,10.786619071036,10.6895259895352,10.6895259895352,9.2304012318072,8.45171200234976,7.84586067495903,7.29422716983643,6.7668925855499,6.24836788243057,5.73113561716789,5.21271687958436,4.69288015116422,4.1716941471467,3.64957934523997
2009-06-06 17:00:00,11.8152770150301,11.771964957698,11.7139822393342,11.6466495500207,11.5721907388792,11.4908765882718,11.4001533319694,11.2949437128589,11.1747048004639,11.0469041549078,10.9230108847315,10.8170202012232,10.7282828440994,10.0192522740265,10.0192522740265,8.46351323937763,7.85019797050845,7.29648581627849,6.76793303540663,6.24872900428816,5.73121357229191,5.2127179413698,4.6928883297602,4.17174223000965,3.64966569641222
2009-06-06 18:00:00,11.760257477841,11.7406929605789,11.6973522899426,11.6379687960478,11.5668147537447,11.4855341045011,11.3924502161535,11.2862937681151,11.170408927425,11.0522351875214,10.9399989722204,10.8227151402841,10.4797116993283,10.2263681749892,10.2263681749892,8.52500452607065,7.85480918274451,7.29872513182772,6.76895161448827,6.24907363531774,5.73127065324738,5.21269552949869,4.69287362782319,4.17176834840874,3.64973028684369
2009-06-06 19:00:00,11.6819587011238,11.6895643117713,11.6646898737538,11.6169604644573,11.5521847293407,11.4734286387415,11.3815389573016,11.2782755379361,11.168536403543,11.0578623520724,10.9367880662617,10.7196279368896,10.4971681708675,10.4971681708675,10.1623343374696,8.58928532448928,7.86312086128457,7.30088764003075,6.76988484487313,6.24934955497431,5.73126602254743,5.21261723050727,4.69280983278262,4.17175140215074,3.6497520968509
2009-06-06 20:00:00,11.6000517341376,11.6300031720218,11.6225947373138,11.5873343938466,11.5305225049253,11.4566719016022,11.3688591655276,11.2706648133624,11.1662948038163,11.0513580845017,10.8907644403374,10.7150598825336,10.7150598825336,10.4733485107439,10.1140206471939,8.64001552880673,7.874849003348,7.30335283835096,6.77080223182909,6.24960962904269,5.73124248238465,5.21251743055567,4.69272419187733,4.17171245155186,3.649752971705
2009-06-06 21:00:00,11.5310566438196,11.5726978432894,11.5784110644612,11.5539220451416,11.5052226400184,11.4375990801589,11.355400594793,11.2621825685966,11.1572112410664,11.0275919911252,10.8878617328213,10.8878617328213,10.6955883421172,10.4652131304459,10.0692933698409,8.68140649587784,7.88859037713944,7.30641462902692,6.7717923903679,6.24990268766482,5.73123935054232,5.212427800516,4.69264181249062,4.17167170699174,3.649752971705
2009-06-06 22:00:00,11.4704718550196,11.5149874700651,11.5314283771799,11.5173812946357,11.4772211793483,11.4166975619031,11.3402852099269,11.2493438034461,11.1406420284735,11.0273590196383,10.951744243418,10.951744243418,10.6924578077495,10.454210867958,10.0284424719614,8.71554058874649,7.90340262460898,7.31014260260703,6.7728991472932,6.25023340759741,5.73125858458701,5.21235013527232,4.69256403611544,4.17163084270463,3.649752971705
2009-06-06 23:00:00,11.4123775842781,11.4602090284538,11.4829515036164,11.4784375816257,11.4470499920755,11.3937177862739,11.3219639120795,11.2328741664136,11.1349753278208,11.0511980965529,10.9934422267421,10.9934422267421,10.6941724090497,10.4421114955441,9.9910176447703,8.74390547795655,7.91865368560225,7.31452075223905,6.77416237059818,6.25060775004085,5.73130070376133,5.21228482507201,4.69249121608814,4.17159050703145,3.649752971705
2009-06-07 00:00:00,11.3579476500187,11.4068679995677,11.4335803817583,11.4378608773089,11.414946736836,11.3682177717706,11.3013523031363,11.2206841594235,11.1396801368253,11.0726495772691,11.0726495772691,10.9717625757568,10.6979209747049,10.4295648526522,9.95667553449624,8.76759006460846,7.93392423550196,7.31948895717297,6.77561410986057,6.25103434399158,5.73136679283399,5.21223227165511,4.69242375024274,4.17155122207693,3.649752971705
2009-06-07 01:00:00,11.3060685559696,11.3556522105697,11.3835258540649,11.395754459577,11.3808702393922,11.3409322498253,11.2819455122551,11.2131538742651,11.1489717415792,11.1064456670301,11.1064456670301,10.9587411332293,10.6983508355753,10.4169117082482,9.92512603156432,8.7874229302457,7.94893786252057,7.3249665840593,6.77727639847452,6.25152329598221,5.73145866679476,5.21219296310244,4.69236205348815,4.17151342331427,3.649752971705
2009-06-07 02:00:00,11.2537261053881,11.3075616227633,11.3362446142328,11.3517087652153,11.3446425848533,11.3131762021345,11.2644310529338,11.2092783911951,11.1618783934688,11.1281094008214,11.1281094008214,10.9500700104474,10.6967651211321,10.4040983494252,9.89611500671532,8.8040526971912,7.96351511415879,7.33086655154891,6.77916135998683,6.25208503352012,5.7315788813704,5.21216754725606,4.69230655331358,4.1714774851928,3.649752971705
2009-06-07 03:00:00,11.2040496165185,11.2579061092876,11.2893632722214,11.3076510525659,11.3082657664743,11.2862941737118,11.2490374443563,11.2072254389462,11.1708266570374,11.1424343313133,11.1424343313133,10.9442091262172,10.6938425535907,10.3911464775205,9.86940394744715,8.81799817427358,7.97754289945052,7.33710338643389,6.78127241108065,6.25272937833374,5.7317306255682,5.21215688708835,4.69225769966088,4.17144373918552,3.649752971705
2009-06-07 04:00:00,11.1683805235121,11.2189842836679,11.2459152450312,11.2627216274745,11.2714853644646,11.2601505370849,11.2345539128418,11.2038544971138,11.1757397287896,11.151417009915,11.151417009915,10.9401289515049,10.6900092159374,10.3781042695743,9.84477201895765,8.82968065060684,7.99095389405036,7.34359753890601,6.78360587600572,6.25346489845119,5.73191754400894,5.21216208933356,4.69221598180831,4.17141248813987,3.649752971705
